"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"CCNJL",0.0019860796370974,4.89758725396825,0.106043264948097,0.915879136769577,0.999962582242539,-5.92839441153933,"No Signif"
"SUN3",0.00198419959677443,2.69079646031746,0.160565104696745,0.872940805855194,0.999962582242539,-5.92152269371406,"No Signif"
"C1orf210",0.00198364415322239,5.81387095238095,0.0662675601684276,0.947371029749517,0.999962582242539,-5.9316350374133,"No Signif"
"REC8",0.00198000604838278,5.56675852380952,0.0704096814620213,0.944086757050363,0.999962582242539,-5.93136734243428,"No Signif"
"MYEF2",0.00197488608870833,2.64743776190476,0.128724845954406,0.897978346901719,0.999962582242539,-5.92587692707454,"No Signif"
"MCEE",0.00197261995967679,4.93643312698413,0.0733191729708481,0.941780410084017,0.999962582242539,-5.93116960964022,"No Signif"
"VAX2",0.00197050100806351,7.11221485714286,0.0477524966116092,0.962061942696832,0.999962582242539,-5.93263328290804,"No Signif"
"RBM39",0.00196969606855024,7.64522220634921,0.0260711860514215,0.979281541900792,0.999962582242539,-5.93339016036535,"No Signif"
"CCDC149",0.00196924596774206,4.52251338095238,0.147973075386622,0.882828430714617,0.999962582242539,-5.92335917763704,"No Signif"
"TTC38",0.00196863810483361,5.55180752380952,0.0758269286067703,0.939792918320126,0.999962582242539,-5.93099275685707,"No Signif"
"S100A1",0.00196633971774052,5.1722399047619,0.0604413752832743,0.951992126879498,0.999962582242539,-5.93198411135791,"No Signif"
"SCYL2",0.00196309979838283,6.35548293650794,0.0206190623165381,0.983613573084986,0.999962582242539,-5.933510537205,"No Signif"
"FSCN3",0.00195823991935473,4.11868698412698,0.0641989011083099,0.949011608275913,0.999962582242539,-5.93176265544337,"No Signif"
"BROX",0.00195740977822645,4.25476862698413,0.0517603096679244,0.958880619431992,0.999962582242539,-5.93244469079522,"No Signif"
"SLC7A6",0.00195730846774111,4.55435831746032,0.0676233642444502,0.94629591412119,0.999962582242539,-5.9315492011753,"No Signif"
"RPS6KA1",0.00195497782258247,5.33711271428571,0.0682701406281722,0.94578307324337,0.999962582242539,-5.93150764127678,"No Signif"
"TIMM9",0.00195414213709633,3.93090403174603,0.0877202877326218,0.930372418642392,0.999962582242539,-5.93007304015668,"No Signif"
"CAPN12",0.00194685483870671,5.63397552380952,0.0699502247751688,0.944451011645761,0.999962582242539,-5.93139783591765,"No Signif"
"TLR5",0.00194463608871009,3.9052983968254,0.0807916031399829,0.935859368887013,0.999962582242539,-5.93062509841683,"No Signif"
"KNG1",0.00194015423386995,3.07215553968254,0.0954317450167732,0.924269569087952,0.999962582242539,-5.92940524628234,"No Signif"
"NR2E1",0.00193951713709328,5.2847916031746,0.0756274689453672,0.939950983810028,0.999962582242539,-5.93100704087868,"No Signif"
"CCT6A",0.00193345161290459,6.23918361904762,0.0527244715934863,0.958115384684075,0.999962582242539,-5.93239705446431,"No Signif"
"PFKFB2",0.00193051411290224,3.81173112698413,0.14126517373884,0.888103410863498,0.999962582242539,-5.92427633948722,"No Signif"
"GSG1",0.00191977620967698,4.32489328571429,0.0742953649360558,0.941006695995014,0.999962582242539,-5.93110147311691,"No Signif"
"ZNF234",0.00191416633064456,4.74478495238095,0.0602900412162798,0.952112181727206,0.999962582242539,-5.9319927507994,"No Signif"
"AMBN",0.00191239415322553,2.76242976190476,0.113226025947877,0.910205172895532,0.999962582242539,-5.92764978729885,"No Signif"
"EIF5AL1",0.00190316028225768,3.03939855555556,0.0509341088620357,0.95953638826719,0.999962582242539,-5.93248481148717,"No Signif"
"NEXMIF",0.00189822479838764,2.92851498412698,0.0975579797803581,0.922587652569679,0.999962582242539,-5.92921123229797,"No Signif"
"IL19",0.00189620161290049,3.5557266984127,0.085120082223491,0.932431185669615,0.999962582242539,-5.93028553765945,"No Signif"
"FAM124A",0.00189136895161113,4.69443088888889,0.0679285978959434,0.946053885899236,0.999962582242539,-5.93152963706901,"No Signif"
"KAT2A",0.00189039012096703,5.64397571428571,0.106138189583013,0.915804122550484,0.999962582242539,-5.92838488884317,"No Signif"
"WLS",0.00188995161290073,5.64094252380952,0.0278170561791471,0.977894471894943,0.999962582242539,-5.93334567104826,"No Signif"
"PASK",0.00188852419354912,5.25727747619048,0.0763565277247379,0.939373239522344,0.999962582242539,-5.93095464783288,"No Signif"
"STAB2",0.00188834879032251,3.846554,0.0627435247003207,0.950165947578728,0.999962582242539,-5.93185001451368,"No Signif"
"EFCAB6",0.00188798084677266,3.02486758730159,0.117042683635387,0.907192121984705,0.999962582242539,-5.92723428139544,"No Signif"
"FAM217A",0.00188152923386964,3.06030576190476,0.0837176505855796,0.933541783218847,0.999962582242539,-5.93039749553923,"No Signif"
"BTBD2",0.00188147782258419,6.85897238095238,0.0754609400205632,0.940082954584917,0.999962582242539,-5.93101893779918,"No Signif"
"LIPF",0.00188101915322436,2.12605082539683,0.116772754212389,0.907405172710933,0.999962582242539,-5.92726412006929,"No Signif"
"RAB3D",0.00187915322580334,5.81299058730159,0.0625062185697632,0.95035417837601,0.999962582242539,-5.93186406891849,"No Signif"
"OR14J1",0.00187223991935426,2.4895083015873,0.0526970032227036,0.958137185200588,0.999962582242539,-5.93239842375899,"No Signif"
"MED25",0.00186964818548319,6.18700192063492,0.0786591008704793,0.937548776122071,0.999962582242539,-5.93078587580477,"No Signif"
"MYOG",0.00186954435483777,5.39645119047619,0.0601949346536802,0.952187631295732,0.999962582242539,-5.93199816921303,"No Signif"
"KCND1",0.00186693951612948,4.59757122222222,0.0592869678408625,0.952907957983018,0.999962582242539,-5.932049467317,"No Signif"
"PLAU",0.00185389516128698,6.96446501587302,0.0258973345011605,0.979419668167386,0.999962582242539,-5.93339443273756,"No Signif"
"ZNF569",0.00185276612903262,3.40949957142857,0.101983603747055,0.919087993920836,0.999962582242539,-5.92879369923007,"No Signif"
"RNF212",0.00185153024193374,3.59330949206349,0.138011007298595,0.89066427582616,0.999962582242539,-5.92470596250426,"No Signif"
"ADAD1",0.00184672479838532,3.00351982539683,0.110241950359728,0.912561867328013,0.999962582242539,-5.92796506247087,"No Signif"
"VWA7",0.00184479334677334,5.50859665079365,0.0742616398049779,0.941033425046772,0.999962582242539,-5.9311038420996,"No Signif"
"PPM1J",0.00184037096773793,5.32998792063492,0.0645998293249004,0.948693629130362,0.999962582242539,-5.93173823782912,"No Signif"
"IAH1",0.00183834274193284,4.77763379365079,0.0864754607600156,0.931357977771334,0.999962582242539,-5.93017556914419,"No Signif"
"MKRN3",0.00183653528225669,4.95809371428571,0.0755917232376962,0.93997931141183,0.999962582242539,-5.93100959678231,"No Signif"
"C7orf25",0.00183401310483866,5.18246814285714,0.105091505417382,0.916631307274736,0.999962582242539,-5.9284894197993,"No Signif"
"MANBA",0.00183268548386994,4.79979795238095,0.0337728895831477,0.973163184184227,0.999962582242539,-5.93317221059295,"No Signif"
"SARM1",0.00183130745967741,5.28358934920635,0.0691934742787303,0.945050984928317,0.999962582242539,-5.93144762524578,"No Signif"
"IGFL4",0.00182569758064544,3.62099301587302,0.0768696305495421,0.938966649584933,0.999962582242539,-5.9309174729273,"No Signif"
"IL12B",0.00180852318548208,3.95385587301587,0.065645685844418,0.947864192053274,0.999962582242539,-5.93167382694954,"No Signif"
"GARNL3",0.0018075428427391,4.69763074603175,0.0585594811979097,0.953485130918161,0.999962582242539,-5.93209000616817,"No Signif"
"ZNF121",0.0018072127016131,5.39823314285714,0.042907274119826,0.965908805999694,0.999962582242539,-5.93284099820049,"No Signif"
"UGT2B11",0.00180357056451408,2.24712384126984,0.0923934505690548,0.926673552203301,0.999962582242539,-5.92967506675193,"No Signif"
"INTS14",0.00180326814516008,6.06792086507937,0.0330439544052482,0.973742198584364,0.999962582242539,-5.93319524207236,"No Signif"
"BCL2L14",0.00180200403225905,3.14502217460317,0.0772396048614664,0.938673486804409,0.999962582242539,-5.93089051339823,"No Signif"
"ADAM23",0.0018012575604831,2.94096368253968,0.065943606181584,0.947627931014576,0.999962582242539,-5.93165528973781,"No Signif"
"CIAO3",0.00180005947580231,6.15049041269841,0.0661139077083668,0.947492878182684,0.999962582242539,-5.93164465552998,"No Signif"
"SLU7",0.00179719606854611,6.03965758730159,0.0297374496557117,0.976368824644679,0.999962582242539,-5.93329340512838,"No Signif"
"CBLIF",0.0017821441532262,3.0739546031746,0.0834242957333775,0.933774110242866,0.999962582242539,-5.93042067926434,"No Signif"
"LPGAT1",0.00178128729838445,5.13299358730159,0.081288773226845,0.93546554386591,0.999962582242539,-5.93058699684167,"No Signif"
"LDHAL6A",0.00177801915322506,3.10093950793651,0.0767018728232193,0.939099581394067,0.999962582242539,-5.93092965456086,"No Signif"
"CTNND2",0.00177697479838557,4.6554043968254,0.0769800164248,0.938879180380609,0.999962582242539,-5.9309094428039,"No Signif"
"PLPPR3",0.00175771874999864,6.08108280952381,0.0520498002041383,0.958650852863182,0.999962582242539,-5.93243048028846,"No Signif"
"SLC27A1",0.00175726512096386,6.0362880952381,0.0619456968837853,0.950798794411381,0.999962582242539,-5.93189705426274,"No Signif"
"BTNL8",0.00175569959677091,4.5917743968254,0.0604472440309636,0.951987471164975,0.999962582242539,-5.93198377588346,"No Signif"
"RB1CC1",0.00175561995967399,5.19402390476191,0.0219771056815884,0.98253447685667,0.999962582242539,-5.93348318225465,"No Signif"
"ZMIZ2",0.00174984274193513,5.87027784126984,0.10028342617129,0.92043226048131,0.999962582242539,-5.92895629168239,"No Signif"
"APOC4",0.00174960685483505,7.10327726984127,0.0839816131458857,0.933332738837906,0.999962582242539,-5.93037656513394,"No Signif"
"CPNE5",0.00174361693548342,4.82195390476191,0.0781592247843555,0.937944829009037,0.999962582242539,-5.930822941292,"No Signif"
"CAND2",0.00174329637096893,5.46426,0.07737399474483,0.938567000131961,0.999962582242539,-5.93088068854545,"No Signif"
"UPRT",0.00173961441532278,3.24969045238095,0.0695152386673713,0.944795877065123,0.999962582242539,-5.93142652138345,"No Signif"
"CDK20",0.00173691028225598,5.24329411111111,0.0825690420437854,0.934451474836759,0.999962582242539,-5.93048780526813,"No Signif"
"NECAB1",0.00173616028225743,2.84667673015873,0.105563012134631,0.916258668427354,0.999962582242539,-5.92844245922507,"No Signif"
"ZC3H7B",0.00173304233870919,5.88360342063492,0.102704200115857,0.918518316615903,0.999962582242539,-5.92872396223058,"No Signif"
"MUL1",0.00173183669354771,5.81796588888889,0.0438070446289835,0.965194369256205,0.999962582242539,-5.93280410349829,"No Signif"
"KIAA1211L",0.001730865927418,5.53000846031746,0.0548454406604327,0.956432156840518,0.999962582242539,-5.9322891699162,"No Signif"
"TRIM32",0.00172869354838667,4.42417287301587,0.069942380460486,0.944457230676368,0.999962582242539,-5.93139835480059,"No Signif"
"ACOX3",0.00172345967741894,6.3731816984127,0.0533071622708192,0.957652934631969,0.999962582242539,-5.93236783930739,"No Signif"
"OR6A2",0.00171895060483784,2.2859586984127,0.0733200056764857,0.941779750070817,0.999962582242539,-5.93116955190277,"No Signif"
"GGA1",0.00171707862902881,5.98029465079365,0.0820882256073407,0.93483230488182,0.999962582242539,-5.93052523926408,"No Signif"
"EXOSC2",0.00171146975806469,5.54052628571429,0.0675075928891653,0.946387713765724,0.999962582242539,-5.931556598556,"No Signif"
"LIN37",0.00170977016128315,6.76591780952381,0.0332939606512841,0.973543609744442,0.999962582242539,-5.93318739947785,"No Signif"
"HOXB9",0.00170857258063961,5.79830652380952,0.0686071766073137,0.945515840323234,0.999962582242539,-5.93148582759924,"No Signif"
"KCND3",0.00170798235887037,4.96922411111111,0.0593691933465203,0.952842723542938,0.999962582242539,-5.93204485386068,"No Signif"
"CCDC58",0.00170394354838699,3.7165533015873,0.0609098984941226,0.951620449755279,0.999962582242539,-5.93195722674141,"No Signif"
"SH3GL3",0.00169844254032059,2.95646103968254,0.0873341034078941,0.930678158339376,0.999962582242539,-5.93010500460685,"No Signif"
"INO80",0.00169088306451481,5.7715126031746,0.0381992170095854,0.969647545819085,0.999962582242539,-5.93302156605514,"No Signif"
"SPEG",0.00168985786290232,4.34094088888889,0.0667872962862133,0.946958881489528,0.999962582242539,-5.93160233825034,"No Signif"
"ZNF747",0.00168182157258112,5.72789496825397,0.0702196987824884,0.94423737276976,0.999962582242539,-5.93137997551662,"No Signif"
"TEKT3",0.00167773891128808,3.12654853968254,0.0758634151287235,0.939764004164886,0.999962582242539,-5.93099013985657,"No Signif"
"OTOGL",0.0016737842741934,2.73637607936508,0.0436655063702577,0.965306751735506,0.999962582242539,-5.93280995795827,"No Signif"
"HOXD12",0.00166903225805903,4.92722173015873,0.0463720045210898,0.963157896002379,0.999962582242539,-5.93269472636197,"No Signif"
"TERT",0.00166836693547978,5.92345768253968,0.0531609689393369,0.95776895900175,0.999962582242539,-5.9323751993737,"No Signif"
"USP6",0.00166682459677059,4.68772525396825,0.119401853986331,0.905330361345217,0.999962582242539,-5.92697056177113,"No Signif"
"QTRT1",0.00166476512096736,6.27933511111111,0.064898523016138,0.948456738379516,0.999962582242539,-5.93171994777505,"No Signif"
"ZNF20",0.00165972782257962,3.38361674603175,0.100846209456866,0.919987262909298,0.999962582242539,-5.92890277377882,"No Signif"
"LBR",0.00165723487903247,4.13000525396825,0.0727152794315449,0.942259074617681,0.999962582242539,-5.93121130926629,"No Signif"
"TRIM22",0.00165643245967662,3.39993352380952,0.0445010970806778,0.964643296492467,0.999962582242539,-5.93277512112325,"No Signif"
"SYT8",0.00165497177419205,6.18280852380952,0.0616853419128237,0.951005318068889,0.999962582242539,-5.9319122744774,"No Signif"
"TGFA",0.00165149395160924,5.48012104761905,0.067305517889917,0.946547948696704,0.999962582242539,-5.93156948006884,"No Signif"
"FLRT3",0.00165015423386983,2.84635223809524,0.0641037780724311,0.949087052283853,0.999962582242539,-5.93176842638503,"No Signif"
"PSTK",0.00164888205644997,3.8277273015873,0.0781304200888834,0.937967651510359,0.999962582242539,-5.93082506994236,"No Signif"
"CNBD1",0.00164732459677408,2.02121234920635,0.143248569308109,0.886543162907879,0.999962582242539,-5.92400957922323,"No Signif"
"CORO7",0.0016460131048408,6.21704965079365,0.0899261341176719,0.928626266945097,0.999962582242539,-5.92988775968248,"No Signif"
"MNS1",0.00164333266129058,3.58974306349206,0.0890122357381937,0.929349668253479,0.999962582242539,-5.92996508086399,"No Signif"
"SCLY",0.00164273185484021,4.62928198412698,0.0728799139285815,0.942128578144054,0.999962582242539,-5.93119997523097,"No Signif"
"NHP2",0.00163489717741605,6.12889471428571,0.065891820805568,0.947668998254858,0.999962582242539,-5.93165851795583,"No Signif"
"GNRHR",0.00163305745967612,2.20800765079365,0.0948712461789608,0.924712998793184,0.999962582242539,-5.92945567870552,"No Signif"
"PHC1",0.00163028326612746,6.07552301587302,0.0430527999946707,0.965793253474371,0.999962582242539,-5.93283508287461,"No Signif"
"USP3",0.00163017641128604,5.77510638095238,0.0273773835198305,0.978243779550219,0.999962582242539,-5.93335714661977,"No Signif"
"C3orf67",0.00162576512096679,2.8661413015873,0.116920406741637,0.907288632222138,0.999962582242539,-5.9272478067211,"No Signif"
"CYP39A1",0.00162385483870908,2.33960646031746,0.096616730797407,0.923332165966166,0.999962582242539,-5.92929764627559,"No Signif"
"PCBD1",0.00162349193548206,6.12823788888889,0.0472429375862303,0.962466466028882,0.999962582242539,-5.93265617238907,"No Signif"
"SSX2IP",0.00162297379032417,3.11034520634921,0.126691729025745,0.899580900494368,0.999962582242539,-5.92612242533058,"No Signif"
"CCDC18",0.00162294153225639,2.59891622222222,0.0743371941235805,0.940973544119965,0.999962582242539,-5.9310985333801,"No Signif"
"ENO4",0.00161884576612747,3.09570620634921,0.0648467396712311,0.948497806859319,0.999962582242539,-5.9317231246944,"No Signif"
"C16orf89",0.00161759475806278,5.1263356031746,0.0635377124944575,0.949536020006867,0.999962582242539,-5.93180259160132,"No Signif"
"ENKUR",0.00161608669354818,2.7901170952381,0.0719144304159269,0.942893884994422,0.999962582242539,-5.93126607707312,"No Signif"
"SLC12A9",0.00161602923387072,5.83344890476191,0.0911960227514262,0.927621179938232,0.999962582242539,-5.92977900877472,"No Signif"
"ZNF232",0.0016133770161284,3.84307042857143,0.0579158019189225,0.953995833646566,0.999962582242539,-5.93212545760141,"No Signif"
"DNALI1",0.00161254838709812,4.23941052380952,0.0620632830388602,0.950705521622061,0.999962582242539,-5.9318901592267,"No Signif"
"TPH1",0.00161206754032195,2.25212466666667,0.0952535855941346,0.92441051446584,0.999962582242539,-5.92942130886303,"No Signif"
"LDHAL6B",0.00161161189516035,2.11958701587302,0.0755772168085518,0.939990807425416,0.999962582242539,-5.93101063368207,"No Signif"
"CEACAM3",0.00161103125000039,5.7297403015873,0.088207230856896,0.929986923835774,0.999962582242539,-5.93003253493181,"No Signif"
"CLEC19A",0.00161057862902947,4.25682205555556,0.0527978607092297,0.958057138917664,0.999962582242539,-5.93239339252677,"No Signif"
"RFPL3",0.00160730846774193,2.93028053968254,0.0581673251115532,0.953796269866967,0.999962582242539,-5.93211165128586,"No Signif"
