"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC16A6",-0.0726062631048414,3.68730904761905,-3.26833772013152,0.00174120334365269,0.999989830735706,-1.28242346257679
"WWC2",-0.0728854133064534,4.33668506349206,-2.03577718418835,0.045910549710983,0.999989830735706,-4.02424187365258
"PARP12",-0.0730215010080659,4.85114874603175,-2.31528083533971,0.0238102518946791,0.999989830735706,-3.49331583010004
"TOB1",-0.0733547782258062,3.61859133333333,-2.26553526205083,0.0268663079238372,0.999989830735706,-3.59203302651175
"FOXO1",-0.0735894838709683,4.7557026984127,-2.68710102181417,0.00917056470379514,0.999989830735706,-2.70037757168619
"OAS1",-0.07380800856855,4.09287199206349,-2.5213401013112,0.0141880973105374,0.999989830735706,-3.06563068424541
"CD72",-0.0740188906250046,5.2071971031746,-2.54367712605475,0.0133914566571873,0.999989830735706,-3.01749251147035
"LOC105379655",-0.0740519374999993,4.79518081746032,-2.45003852684199,0.017025304566969,0.999989830735706,-3.21699216514132
"LOC102723648",-0.0743170241935474,4.59810994444444,-2.48946307800058,0.0153991447244637,0.999989830735706,-3.13373513120135
"LOC389641",-0.0743788951612911,4.02559388888889,-2.04318043791917,0.0451504024581907,0.999989830735706,-4.01093566514943
"PTER",-0.0744087772177418,4.97513993650794,-2.2726641001189,0.0264080848833204,0.999989830735706,-3.57799657541229
"AADACL2",-0.0752067822580638,2.92707276190476,-2.36395187789103,0.021122993580811,0.999989830735706,-3.39500384896775
"HCLS1",-0.0753511965725808,5.49202666666667,-2.23410985313141,0.0289710330302921,0.999989830735706,-3.6534659963971
"CNN1",-0.07573245967742,5.81671942857143,-2.26273209759888,0.0270484038040426,0.999989830735706,-3.59754221689245
"BTN3A3",-0.0759295534274189,4.07732231746032,-2.89326995672654,0.00520369655518903,0.999989830735706,-2.22099312911432
"CDK14",-0.076065203629033,3.00644122222222,-2.72261762486095,0.008333160913717,0.999989830735706,-2.61974156477225
"GREB1",-0.0764265267137132,4.64407503174603,-2.32374071322823,0.0233224064306814,0.999989830735706,-3.47634959609232
"MIR4310",-0.0766230433467774,4.71231874603175,-2.18724947313459,0.0323792474459122,0.999989830735706,-3.74372367591724
"TCTE3",-0.0770370887096794,3.44757388888889,-2.45146141490395,0.0169640299042112,0.999989830735706,-3.2140061158643
"CELF2",-0.077203078629033,4.16802625396825,-3.45845191519609,0.000970602015465819,0.999989830735706,-0.776441324706962
"OR10D3",-0.077419145665325,3.82668465079365,-2.73777261668591,0.00799763266392699,0.999989830735706,-2.58508377665227
"OR5P3",-0.0774704062500007,2.78388395238095,-2.02061665032776,0.0475016802502697,0.999989830735706,-4.05135946402851
"CCDC88A",-0.077883170362905,3.16090074603175,-2.2758058244997,0.0262083465140252,0.999989830735706,-3.57179887039015
"PELO",-0.0779285352822603,5.61206438095238,-2.76281122457369,0.00747030448591897,0.999989830735706,-2.52749752235175
"GPI",-0.0779704294354842,6.00477471428571,-2.68307486630665,0.00927019308782452,0.999989830735706,-2.70946631030886
"TULP3",-0.0780126139112918,5.05691469047619,-2.20625718919145,0.0309565384067337,0.999989830735706,-3.70730846642796
"IRF2BPL",-0.0783538840725839,5.69380249206349,-2.25729043377908,0.0274050139543937,0.999989830735706,-3.60822059871173
"XYLT1",-0.0784644062500002,4.55001006349206,-2.8242233328028,0.00630923077030928,0.999989830735706,-2.38455361319891
"JAML",-0.0786909616935496,4.31268076190476,-2.05757396631388,0.043703554864243,0.999989830735706,-3.98494554800302
"CST4",-0.0791840413306506,5.13647085714286,-2.42310796205599,0.0182231216231597,0.999989830735706,-3.27324105441859
"CAB39L",-0.0792270050403228,3.44058187301587,-2.27741494944107,0.0261065631399649,0.999989830735706,-3.56862175499093
"LCP2",-0.0792929405241951,4.98822031746032,-2.05858128858281,0.043603815463287,0.999989830735706,-3.98312072263761
"BVES",-0.0793646602822582,3.23783692063492,-2.85838153109197,0.00573775346696433,0.999989830735706,-2.30401142548114
"CPQ",-0.080035656754033,4.94434698412698,-2.5999124383767,0.0115619346426302,0.999989830735706,-2.8947980654589
"LOC105374363",-0.0800487258064511,5.55576055555556,-2.52389315460703,0.0140949257421956,0.999989830735706,-3.06014592702607
"C1R",-0.080240875000003,5.00068573015873,-2.10977803136513,0.038787235922991,0.999989830735706,-3.88935898644089
"ADAMDEC1",-0.0806591038306466,2.66299661904762,-2.01371612047367,0.0482414805742016,0.999989830735706,-4.06364394183141
"RXFP1",-0.0806724627016138,2.36413731746032,-2.49336845282106,0.0152459277480059,0.999989830735706,-3.12542905444978
"IL18R1",-0.0807658306451624,3.23929066666667,-2.99145183245042,0.00393756024835345,0.999989830735706,-1.98334051626623
"BIRC3",-0.081216996975809,2.85359082539683,-3.38171290780161,0.00123163043064341,0.999989830735706,-0.982998363521384
"MIR216A",-0.0816416663306452,2.79887553968254,-2.14979029883735,0.0353516487812176,0.999989830735706,-3.8147024340175
"SDHAP3",-0.0821922701612907,5.84112769047619,-3.54800333818934,0.000732290075484765,0.999989830735706,-0.531555325316549
"CYP8B1",-0.0823835362903251,4.66180755555556,-2.71164196875444,0.00858415331701823,0.999989830735706,-2.64474841264899
"GALNT15",-0.0825864334677417,4.19399820634921,-3.01128815951521,0.0037193444678796,0.999989830735706,-1.93461556279753
"GAB3",-0.0826936491935495,4.62548265079365,-2.84685773168175,0.00592498294717627,0.999989830735706,-2.33126562204893
"SEMA3A",-0.0828052822580663,2.97222420634921,-2.79114737690213,0.00691213817435526,0.999989830735706,-2.46184081651091
"TNFSF13B",-0.0828710877016139,3.60357255555556,-2.35902104457152,0.0213823605594419,0.999989830735706,-3.40504097807004
"SP100",-0.0836608578629052,4.30152404761905,-2.07336467942353,0.0421625292233836,0.999989830735706,-3.95625077307816
"FILIP1L",-0.0837499153225827,3.81987365079365,-2.69773579686798,0.00891209009281838,0.999989830735706,-2.67631919767515
"ZFP36L2",-0.0838325322580635,5.91957542857143,-2.40388373264839,0.0191238104247342,0.999989830735706,-3.31308236923336
"CD69",-0.0839985080645174,2.67369434920635,-2.62493842558408,0.0108232599671617,0.999989830735706,-2.83951081368488
"CFAP126",-0.0844727379032273,3.49531582539683,-2.74844643048638,0.00776879677286249,0.999989830735706,-2.56058459780661
"CLDN10",-0.084494436995969,2.97167217460317,-2.33375831498808,0.0227562330318859,0.999989830735706,-3.456192759236
"MTHFD1L",-0.0846294747983878,5.21467579365079,-2.7683671991454,0.00735770480832606,0.999989830735706,-2.51466455958509
"SKAP2",-0.0847085564516146,4.09295223809524,-2.58060635990424,0.0121627438557791,0.999989830735706,-2.93716137691489
"PRDM1",-0.0848186542338705,3.98240444444444,-2.28985100222092,0.025331660038572,0.999989830735706,-3.54400408321633
"KIR3DS1",-0.0854272570564545,4.6356356031746,-2.44044575270871,0.0174436163535466,0.999989830735706,-3.23708648362338
"OR51I1",-0.0855124354838717,3.80633604761905,-2.13644095005983,0.0364671158526647,0.999989830735706,-3.83974387077406
"OR56A1",-0.0856021955645163,3.29553777777778,-2.51580886015936,0.0143918656796657,0.999989830735706,-3.07749817958468
"SERPINH1",-0.0858079788306494,7.08078431746032,-2.15687673742384,0.0347717052663771,0.999989830735706,-3.80135510371328
"TMX1",-0.0859635151209694,5.78153347619048,-2.01832998857284,0.0477457426324125,0.999989830735706,-4.05543428776184
"DNASE2",-0.0861712520161317,6.87306653968254,-2.32659660859906,0.0231597353686302,0.999989830735706,-3.47061048152543
"HAND2-AS1",-0.0861954248991958,2.86965429365079,-3.00030278441768,0.00383876208868344,0.999989830735706,-1.96162867600299
"FOSL2",-0.0865202973790336,6.0912156984127,-2.381064543626,0.0202444765067332,0.999989830735706,-3.36003523387176
"OR52K2",-0.0866203114919371,4.02064634920635,-2.16815584218867,0.0338657873128587,0.999989830735706,-3.78003351809417
"KLRC1",-0.0867781612903231,2.55766936507937,-2.95417085223223,0.00438020445327636,0.999989830735706,-2.07427335060038
"CYP4F30P",-0.0874399672379056,3.931407,-2.23095052653177,0.0291904627349626,0.999989830735706,-3.65960206344893
"LACC1",-0.0874487469758041,4.86195149206349,-2.12661114489743,0.0373079984513357,0.999989830735706,-3.8580976925375
"LOC100132004",-0.0875109516129045,3.06093944444444,-2.80559397730429,0.00664256894463351,0.999989830735706,-2.42816957024545
"CASC4",-0.0879122217741921,5.94861326984127,-2.08215402486243,0.0413253272647137,0.999989830735706,-3.9401966565465
"SLAMF8",-0.0880552389112896,4.45156617460317,-2.56741108524924,0.0125895268994258,0.999989830735706,-2.96597094867402
"OR2A5",-0.0880617419354852,3.00837496825397,-2.14783920908514,0.0355127989406221,0.999989830735706,-3.81837072364449
"PCDHGA9",-0.0882084062500006,4.25316873015873,-2.02027419143792,0.0475381634433533,0.999989830735706,-4.05196998057674
"CD2",-0.0882671562499997,2.68581788888889,-2.24689876445804,0.0280975632529623,0.999989830735706,-3.62855242685295
"SP110",-0.0884567963709699,4.34540704761905,-2.64380067124586,0.0102951773819889,0.999989830735706,-2.7975638604862
"PRF1",-0.0888169647177426,5.41648349206349,-2.61265334934069,0.0111803323252676,0.999989830735706,-2.86670336729341
"HRNR",-0.0889399924395158,2.62096088888889,-2.41559927852366,0.0185702925967556,0.999989830735706,-3.28883343145796
"ZNF432",-0.0893497419354867,4.76518074603175,-2.08593435216668,0.0409696990046013,0.999989830735706,-3.93327368717834
